id,name,review_count,rating,price,category,latitude,longitude,address,city,state,zip
rTIrRjcV5mobCFp1uij_mw,Iron Furnace,89,3.5,2.0,American,42.2481129,-71.0020124,1495 Hancock St,Quincy,MA,02169
nJbfoPnkwHjKjANRtUpUAQ,Fatfingers,29,4.0,1.0,American,42.4729715,-71.0368009,343 Main St,Saugus,MA,01906
ao7K1UxDolJ1QmMS4eBcvQ,Toichi Ichiban Japanese Cuisine,75,4.0,2.0,Japanese,42.327076,-71.124412,5 Kendall St,Brookline,MA,02445
cqgUE9i8BI29-QWK4xweWQ,Burtons Grill,138,3.5,2.0,American,42.3441457,-71.1002154,1363 Boylston St,Boston,MA,02215
ibOTliF39CGTZ4VejXdlhw,Izumiya Japanese Marketplace,63,3.5,2.0,Japanese,49.1768281235,-123.1391463228,"7971 Alderbridge Way, Suite 160",Richmond,BC,V6X 2A4
bdQsb7j1GN_peg-pNF-O1w,Harrows Chicken Pies,46,3.0,1.0,American,42.4054676,-71.1020057,275 Mystic Ave,Medford,MA,02155
tSYxIloFnxf3H1UUI-FJWg,Dockside Restaurant,126,2.5,2.0,American,42.4251082118,-71.0657172359,229 Center St,Malden,MA,02148
ujEbFaPOW4j3VJT43_enTA,Kent's Kitchen,52,3.0,1.0,Chinese,49.233125,-123.065858,5659 Victoria Drive,Vancouver,BC,V5P 3W2
t1vd_bB0gyetnE62oeB3eA,Waterfall Bar & Grille,98,3.5,2.0,American,42.1548896,-71.1448938,643 Washington St,Canton,MA,02021
p9_3Mmp52oA94vatpme6mw,Stadium Sports Bar & Grill,31,2.5,2.0,American,42.3594302,-71.0541891,148 State St,Boston,MA,02109
oFnIfD0TtHb4mDxiHY9pJg,Silvio's Pizzeria,21,3.0,2.0,Italian,42.57398,-71.230166,256 Salem Rd,Billerica,MA,01821
r-UGAU1-PsZ6HNZW237O-Q,Salt Tasting Room,499,4.0,2.0,American,49.2833019455,-123.1060552597,45 Blood Alley Square,Vancouver,BC,V6B 1A4
Pa8J-52lfEt2aKA6MTwgfg,Rod Dee,420,4.0,1.0,Thai,42.3888449,-71.1199555,1906 Massachusetts Ave,Cambridge,MA,02140
U5PqX_KbsGpzf8Nffmc3pw,The Bao Place,97,4.0,1.0,Chinese,49.2288609,-123.0000238,4673 Kingsway,Burnaby,BC,V5H 2B3
6q9Cse0udgAqWeZnpd54uw,Japonaise Bakery and Cafe,467,4.0,1.0,Japanese,42.3462488,-71.1078317,1020 Beacon St,Brookline,MA,02446
XNWYnZtCPOERAwhEUZZYOQ,Fasika Cafe,26,4.5,,African,42.329777,-71.085552,51 Roxbury St,Roxbury,MA,02119
CHW4_xEbF8Uf1ERG82tB0w,Haiyi Seafood Restaurant,41,3.5,2.0,Chinese,49.2420795569,-123.1010937558,4818 Main Street,Vancouver,BC,V5V 3R8
Yw0alCD7fdig3EbSnjaXjw,Original Joe's Restaurant & Bar,60,3.0,2.0,American,49.2786007374,-123.1160405153,298 Robson St,Vancouver,BC,V6B 6A1
SQo3j_PrRgQlbR9c4ctjUA,Sea Harbour Seafood Restaurant,120,3.0,2.0,Chinese,49.196435,-123.126171,150-8888 River Road,Richmond,BC,V6X 0E1
hwXFD1HjbYPKBVAThlu8wA,T.K. O'Shea's Sports Cafe,29,3.0,2.0,American,42.1609469175,-70.9019425656,932 Hingham St,Rockland,MA,02370
tJ6UTmPAjesBL0xz3IXSew,CAVA,131,4.5,2.0,Mediterranean,42.3439718,-71.0992045,1346 Boylston St,Boston,MA,02215
e7AjfidySCNCsf9bOJ57sg,Sushi 5,30,4.5,2.0,Japanese,49.33477,-123.03974,"1199 Lynn Valley Road, Unit 115",North Vancouver,BC,V7J 3H2
qDPIeWsXqfssze94puWEjw,Cheeseboy,21,4.0,1.0,American,42.2198414937,-71.0215902328,"S Shore Plaza, 250 Granite St, Food Court",Braintree,MA,02184
JT_VWy1NFVyzAkcxs2HfDw,Sorriso Trattoria,98,3.5,2.0,Italian,42.3514569,-71.0575146,107 South St,Boston,MA,02111
OuMpFhlw-2lpeMK3o5RI2g,Aqua Pazza,178,4.5,3.0,Italian,42.3632722,-71.0541008,135 Richmond St,Boston,MA,02109
0doc5tgMHaCcgI90ukhpIA,Butaya,7,3.5,2.0,Japanese,49.1782999,-123.130778,"8400 Alexandra Road, Suite 190",Richmond,BC,V6X 1C3
tBObV9dP3SEQPo5F3InUkg,Sushi Ame,18,4.0,2.0,Japanese,49.289356,-123.132423,832 Cardero Street,Vancouver,BC,V6G 2G5
h4zAQs9BHUrErZod0u48JA,Wisteria Restaurant,27,2.5,2.0,American,42.3487672108,-71.0642162466,821 Washington St,Boston,MA,02111
eOykZasG51-pR23M1ckQNg,Margaritas Mexican Restaurant,176,2.5,2.0,Mexican,42.473514,-71.249232,438 Bedford St,Lexington,MA,02420
EmZep9cupsMffqCAvjr5fg,UFood Grill,64,3.0,1.0,American,42.3645102,-71.1733081,222 Arsenal St,Watertown,MA,02472
HmppTb0qy8DV3J71IgJRIw,Thyme,50,4.5,,Mediterranean,42.152067,-71.1481284,515 Washington St,Canton,MA,02021
CK13b3R78FYLSif-hFZ39g,@Chilli Thai Bistro,122,4.0,2.0,Thai,42.3404800854,-71.1515963379,1799 Commonwealth Ave,Brighton,MA,02135
_x35WysG_kv_zLlYjF3GdA,Mercado Mexican Market & Taqueria - by Original's,14,4.0,,Mexican,49.2786,-122.819064,"2565 Barnet Highway, Unit 16",Coquitlam,BC,V3H 4E2
bFHKnTus193TK8PqP61mCw,Tony's Pub & Grill,33,4.0,1.0,American,42.4696918,-70.9599553,196 Franklin St,Lynn,MA,01904
lveXglC-YC795vHt9TETZQ,Guidos,13,3.5,2.0,American,42.378296,-71.130446,13 Belmont St,Cambridge,MA,02138
j7htIlR2BXw6gNXrSibniw,Rainbow Cafe,19,2.5,1.0,Chinese,49.1817704,-123.1349831,4380 No. 3 Road,Richmond,BC,V6X 2C4
w0VC5d9dFrFStMBei-RuOA,Italian Kitchen of Wakefield,22,3.0,2.0,Italian,42.5028392158,-71.0698879607,411 Main St,Wakefield,MA,01880
tfdIB3AlviYKVYguaT1S8g,H Mart - Burlington,464,4.0,2.0,Korean,42.4731967643,-71.208591962,3 Old Concord Rd.,Burlington,MA,01803
8J9g7jt3Ol_cpNoLDBcLdw,Cattle Cafe,20,3.0,1.0,Chinese,49.2233082527,-122.942914255,7625 Edmonds Street,Burnaby,BC,V3N 1B6
twXlQB0UMBrAVas53QN9BA,MIDA,321,4.0,3.0,Italian,42.3390798791,-71.0804313331,782 Tremont St,Boston,MA,02118
M9WS080HPHFLqWFex9uRpg,Aoyama Cafe UCC Coffee,18,3.0,2.0,Japanese,49.1839582,-123.1330427,"4151 Hazelbridge Way, Suite 1008",Richmond,BC,V6X
IuWEPRQiFIMAvSdcg0EDUQ,Mandarin Cafe,81,3.5,2.0,Chinese,42.3013071,-71.352768,4B Wethersfield Rd,Natick,MA,01760
6z2VxAWPYMdJtyOKC7O7SQ,South Pacific,29,3.5,2.0,Chinese,42.3310352,-71.2100468,1152 Beacon St,Newton Highlands,MA,02461
2QamgBLYj5PVMvIxXn_jGA,LongHorn Steakhouse,161,3.5,2.0,American,42.3442730481,-71.1019149342,401 Park Drive,Boston,MA,02215
Jm5ewLJxToqSVTyhpMrXmg,Nirvana The Taste of India,220,4.0,2.0,Indian,42.3824567,-71.1199013,1680 Mass Ave,Cambridge,MA,02138
Qenxtfrski6zt2g_Lbzdfg,Rincon Hondureno,15,3.0,,American,42.3900220712,-71.0391293816,194 Broadway,Chelsea,MA,02150
8epZBQPYacy1-KQULLABmg,Alibi Room,554,4.5,2.0,American,49.2842019445,-123.1001915385,157 Alexander Street,Vancouver,BC,V6A 1B8
jnACryEhQFAgK-UTuIp2Cw,Misoya Japanese Restaurant,10,3.0,1.0,Japanese,49.183207,-123.1365723,4200 No 3 Rd,Richmond,BC,V6X 2C2
9sntXcjmEcujpXSnW18QpA,88 PalPal Noodle House,10,4.5,2.0,Korean,49.2264239,-122.9919384,5021 Kingsway,Burnaby,BC,V5H 4A5
bY7S0-B60NrA7Uq_n2qyNg,Maria's Italian Cold Cuts,8,4.5,1.0,Italian,42.4032451,-71.1273773,1156 Broadway,Somerville,MA,02145
QO3STMziAt4n10ZNBLYgbg,Chipotle Mexican Grill,20,3.5,1.0,Mexican,42.351755,-71.0669661,8 Park Plz,Boston,MA,02116
EC6Q79E14yl1owL6nu-QMA,Potato Freaks,6,3.5,2.0,American,42.3371687526,-71.0481880625,402 W Broadway,Boston,MA,02127
1AA4EjIIXywxOSnbyZ9vLA,Pho Extreme Xe Lua,95,2.5,1.0,Vietnamese,49.2633568994,-123.1141551443,457 W Broadway,Vancouver,BC,V5Y 4A8
dfOS_KiwAb2CmIYKgUhYtA,New Brothers Restaurant & Deli,119,4.0,2.0,Greek,42.5664234,-70.9359646,31 Maple St,Danvers,MA,01923
8XGwSnaRgQkkDuZRfTZJzA,Gold Train Express II,23,3.5,1.0,Vietnamese,49.2640653,-123.1766864,3236 W Broadway,Vancouver,BC,V6K 2H5
edK7hiF-zg2TiLizTCPqCg,Los Guerreros Latin Foods,14,4.5,1.0,Mexican,49.2340519,-123.0350789,"3317 Kingsway, Suite 102",Vancouver,BC,V5R 5K6
_KSs7k3_CqHvWonKTm6onA,Ocean Kai,47,2.5,2.0,Chinese,42.248912947,-70.9147392067,300 Lincoln St,Hingham,MA,02043
MLP6NYHUmtJoz2uZowpC1A,Hearth Pizzeria,97,3.5,2.0,Italian,42.280052,-71.23613,974 Great Plain Ave,Needham,MA,02492
BZi2RZv6au6g8FMwInubTw,The Pantry Restaurant,12,1.5,2.0,American,49.1917827,-123.1125372,3051 Saint Edwards Dr,Richmond,BC,V6X 3K9
nnAhW9nOUTBWXXIwSwWeDQ,Urban Sushi,127,3.0,2.0,Japanese,49.2838845,-123.1160381,566 Granville Street,Vancouver,BC,V6C 1W6
jlYm7zGv98TNEPi_iLwkBw,Dragon Chef,58,2.5,1.0,Chinese,42.349237,-71.155357,411 Washington St,Brighton,MA,02135
m5qLQpiBiO-v9WJeXGIdqA,Taipei Tokyo,63,3.5,2.0,Japanese,42.4785179012,-71.1516470768,318 Main St,Woburn,MA,01801
nGJzmu7ptA3jsJosT1n6ig,Brunch,9,4.0,,Mexican,49.2778708,-123.1256128,1147 Granville Street,Vancouver,BC,V6Z 1M1
H9Usf29dR9_ZtLm5IRe40Q,Szechuan's Dumpling,155,3.5,2.0,Chinese,42.4242811803,-71.1839634288,1360 Massachusetts Ave,Arlington,MA,02476
9GAR7T8YdwdWWAp7JoRvKw,Legend Seafood,9,2.5,,Chinese,49.2656429,-122.7761743,"2850 Shaughnessy Street, Suite 6102",Port Coquitlam,BC,V3C 6K5
ek-lwfIZ7b-K31w_x0EzjA,LongCross Bar & Kitchen,59,4.5,,American,42.4035343,-71.0816626,501 Fellsway,Medford,MA,02155
3YsJCNhI4Vw7OtweFN622w,China Station,65,4.0,2.0,Chinese,42.2928908,-71.0717093,532 Washington St,Boston,MA,02124
cMSdyE8pLdb_XIcwr9eDTw,Papa John's Pizza,89,2.5,1.0,Italian,42.3491683,-71.1629773,533 Washington St,Brighton,MA,02135
D4hzlt965YCvbB3h2jeWbg,The Northern Cafe and Grill,138,5.0,1.0,American,49.2089234,-123.0729807,1640 East Kent Avenue,Vancouver,BC,V5P 2S7
wJ1uQQibPMRj7Je_ZXchiQ,Santa Fe Burrito Grill,86,4.0,,Mexican,42.2093291,-70.9588363,415 Washington St,Weymouth,MA,02188
FJeKdGtBcWi8imZ9Ip4prA,Sabor Peruvian Fusion,12,4.5,,American,42.4166759,-71.0082442,744 Broadway,Revere,MA,02151
VE4TRpzjxEI5sVYEm7VMkw,Brooklyn New York Pizza,90,3.5,1.0,Italian,42.2825098,-71.3929639,"251 W Central St, Ste 12",Natick,MA,01760
yVG4WEoVqfB59zLxf6-n4A,Heirloom Kitchen,17,4.5,2.0,American,42.254953,-71.1656583,125 Washington St,Dedham,MA,02026
IzRf6C66CeF57fgvKrzfOQ,Cini’s,15,4.5,,Italian,42.364508,-71.0613257,252 Friend St,Boston,MA,02114
fZ77smbt2SsrojFJpBebBA,Chinatown Eatery,16,4.5,1.0,Chinese,42.3514631,-71.0610366,44 Beach Street,Boston,MA,02111
AwGT7N0oUW-_sL1tbxpLqQ,La Cucina Italiana Restaurant,16,3.0,2.0,Italian,49.3237497,-123.1150398,1509 Marine Dr,North Vancouver,BC,V7P 1T8
Q1gUjnTw_n66KWwC88aXQA,Rice Burg,27,4.0,,Korean,42.2965735,-71.2922547,552 Washington St,Wellesley,MA,02482
fsVQnmfpbdcB4wIT-OHSBw,Sunway Restaurant,32,3.5,1.0,Chinese,49.1808601,-123.1350683,4540 No 3 Road,Richmond,BC,V6X 4E4
mqAw2nSYWzpZzaTMrbfliA,Wingz And Tingz,38,2.5,2.0,American,42.2557648,-71.1208532,10 Fairmount Ave,Hyde Park,MA,02136
hu1OJwouo1MTF9k2-y9chw,The Chubby Chickpea,66,3.5,1.0,Mediterranean,42.153633,-71.146747,588 Washington St,Canton,MA,02021
tACQvvmpcQQNCNcAvvCcsw,Minerva Mediterranean Deli,20,3.5,1.0,Mediterranean,49.2643375,-123.1762379,3207 Broadway W,Vancouver,BC,V6K 2H5
95T-1Ja4VJduNBm_deeAmA,Old Xian's Food,14,3.5,2.0,Chinese,49.177903,-123.127564,"8580 Alexandra Road, Unit 2010, 2nd Floor",Richmond,BC,V6X 4B3
ih-saAvIufjbbthenv8w5w,Davide Restaurant,110,3.0,3.0,Italian,42.3654203,-71.0511169,326 Commercial St,Boston,MA,02109
nv0p0Zq3abEU1AttwkuEMQ,Nine Dumplings,14,4.5,,Chinese,49.289525,-123.132907,204-1610 Robson Street,Vancouver,BC,V6G 1C7
9pxpBqzhJIUhBN_H4NV2TQ,Alchemist Lounge,155,3.0,2.0,American,42.319767,-71.111966,435 S Huntington Ave,Jamaica Plain,MA,02130
L_9c87O9g8HK4rBDuyN6Og,Neptune Wonton Noodle Burnaby,56,2.5,2.0,Chinese,49.2263825,-123.0041497,"4405 Central Boulevard, 2nd Floor",Burnaby,BC,V5H 4M9
HYjTAEYSBiPg0S4sjyLiNQ,The Village Burgery,14,2.5,1.0,American,49.1239572709,-123.1843547984,"3800 Bayview Street, Suite 105",Richmond,BC,V7E
TgbeRFxpSY19mMZeh6q2bQ,The Corner,19,3.0,2.0,American,49.2766534,-123.1254468,612 Davie St,Vancouver,BC,V6B 1K2
p8rMJJL0ZlJDO4gD7Ihb2Q,Angelina's Italian Restaurant,143,4.0,2.0,Italian,42.5920002,-71.2068086,1866 Main St,Tewksbury,MA,01876
_4-G3GLMS-S1n0cAto5xZQ,Courtyard Tea Room,158,4.0,3.0,American,42.349656,-71.077936,700 Boylston St,Boston,MA,02116
Lghdwc-SD64mTz5o4YrJ_Q,Fusion Andina,99,4.5,2.0,Spanish,42.546901,-70.8796509,150 Cabot St,Beverly,MA,01915
SUz38qzIzB5vg9n-SPXuYw,Gari Japanese Fusion Brookline,266,3.5,2.0,Japanese,42.3393591446,-71.1209277472,187 Harvard St,Brookline,MA,02446
jlj0QJsckqmEtfIKZZH9OQ,Totto Ramen,36,4.0,2.0,Japanese,42.3251265,-71.062383,20A District Ave,Boston,MA,02125
SP9WUxcXHkigoNkH_joI1w,Nahant Golf Club@Kelley Greens Golf Course,10,4.0,,American,42.421560775,-70.9293142706,1 Willow Rd,Nahant,MA,01908
rqJ6HxnfjjUhl2QRs_aMSw,Focaccia,50,2.5,2.0,Italian,42.543055,-71.167161,2 Lowell St,Wilmington,MA,01887
lJEVrsNA811P1VXA39bEfA,Skyhawk Restaurant,14,3.0,2.0,American,49.0805954445,-123.0091922781,"Boundary Bay Airport, 7800 Alpha Way, Unit 102",Delta,BC,V4K 0A7
Zz0jZDULRXEniHDQy1XZVg,House of Tofu Soup,49,4.0,2.0,Korean,49.1789879,-123.1246966,"4651 Garden City Road, Ste 1110",Richmond,BC,V6X 2G8
JoygPx7-luRucKGtik8pWw,Blake's,22,3.5,,American,42.3647143,-71.0615643,276 Friend St,Boston,MA,02114
AjPE8KPBgefDuN81V6kPpQ,Ledge Kitchen and Drinks,170,3.0,2.0,American,42.2732333,-71.0678064,2261 Dorchester Ave,Boston,MA,02124
VeR64TufAVRS2JVZ4kPhBg,Coral Court Szechuan Cuisine,25,3.5,2.0,Chinese,49.3119396,-123.0759648,137 2nd Street E,North Vancouver,BC,V7L 1C2
y8jKzRjiFy1pQfq8JVfMfA,Nino's Restaurant & Bar,88,4.0,2.0,Italian,42.4102486,-71.0002417,7 B Everett St,Revere,MA,02151
EPWKDZ9rtPYZEH-BJMNOcA,Honjin Sushi & Japanese Restaurant,19,4.0,2.0,Japanese,49.3123942,-123.0780481,140 Lonsdale Ave,North Vancouver,BC,V7M 2E8
wOLotPHTdFWnIVwBor0ULw,Chilli Garden,250,4.0,2.0,Chinese,42.4176369,-71.1084004,41 Riverside Ave,Medford,MA,02155
gqP5T1hvKn37mzXqEvktJw,Thai House Restaurant,8,2.0,2.0,Thai,49.2293444,-123.0027579,4600 Kingsway,Burnaby,BC,V5H 4L9
qeFnyrrsUwW8Ww_ojxcssQ,Best Falafel,77,3.5,1.0,Mediterranean,49.2665809,-123.0698983,2013 Commercial Drive,Vancouver,BC,V5N 4B1
sBhQOoPg5fep1yfVfAg4jg,Ikebana Sushi,17,3.0,1.0,Japanese,49.2678104,-123.1857144,2090 Alma Street,Vancouver,BC,V6R 4N6
DhWNZXfKSlUxMcQQ6EUkMA,The Greek By Anatoli,202,4.0,2.0,Greek,49.2762117,-123.1198819,1043 Mainland Street,Vancouver,BC,V6B
utg39F-rUICmZ4ZlwhzhkA,Comella's,39,3.0,2.0,Italian,42.249403,-70.906074,211 Lincoln St,Hingham,MA,02043
GLFMvaoBNqnQ-dlT329Jlw,Boca,12,4.5,1.0,American,49.2638171,-123.1391632,1513 W Broadway,Vancouver,BC,V6J 5K9
ueolBZ5MSq1cNlRz1sx2cw,White Spot,71,3.0,2.0,American,49.276139219,-123.128192383,718 Drake Street,Vancouver,BC,V6Z 2W6
_oFjSOkTlCjIAvgprpCLig,Silk Road Uyghur Cuisine,132,4.0,2.0,Chinese,42.3721312,-71.0871255,645 Cambridge St,Cambridge,MA,02141
fgoSWwrL0JY2Qr-rqCcQMw,T Anthony's Restaurant,286,3.5,1.0,Italian,42.3514773,-71.121526,1016 Commonwealth Ave,Boston,MA,02215
MpRPtOJVER0F-YQCi-NlwA,Nozomi Sushi,14,3.5,2.0,Japanese,49.170067096,-123.1817238186,"6011 Number 1 Road, Suite 110",Richmond,BC,V7C
vvSHgDvxh2GxfmKEOQ_ylA,Jujube Chinese Restaurant,13,3.5,2.0,Chinese,49.2493804869,-122.8922097726,501B North Road,Coquitlam,BC,V3J 1N7
6n4OO42-eLjxvbUH2AMcMQ,Wasabi - South Shore Plaza,36,3.0,2.0,Japanese,42.2220806099,-71.0247702147,"South Shore Plaza, 250 Granite St",Braintree,MA,02184
3uH6j5OiBWhm9USdknhFTw,Xpress Donair House,7,4.5,,Mediterranean,49.2825174,-122.7972066,104-2970 Glen Drive,Coquitlam,BC,V3B 0C4
dlL-uCUoojZTFZmSOHDMuQ,Ten-Ichi Dynamic Kitchen and Bar,271,3.5,2.0,Japanese,42.2980457,-71.392457,1400 Worcester St,Natick,MA,01760
6RCnfIR4VibBfxkWA3E94A,Yogi Korean Snack Bar,79,4.5,1.0,Korean,49.2904879184,-123.1342469528,1706 Robson Street,Vancouver,BC,V6G 2J7
m_6GK4EnjmNyaeKnyfULNQ,Chipotle Mexican Grill,76,2.0,1.0,Mexican,42.164469,-71.199627,1415 Boston-providence Hwy,Norwood,MA,02062
LVcdjjXN19NALrcvGA5loA,KPUB,15,3.5,,Korean,42.458820095,-70.9890101105,22 Lincoln Ave,Saugus,MA,01906
JyR-FFTeNW_QWCeeu8LJyg,Bon Me,62,4.0,1.0,Vietnamese,42.356684,-71.051518,Purchase St High St,Boston,MA,02110
7bUDCdZLmKF5b_Po1T1DBA,Amelia's Kitchen,88,2.5,2.0,Italian,42.4032744,-71.1271823,1137 Broadway,Somerville,MA,02144
wpLWgpB5XsKHE7fBnkLUAg,Jamila's Kitchen & Grill,52,4.0,2.0,Indian,49.2782526718,-122.8112363735,"2733 Barnet Highway, Unit 103",Coquitlam,BC,V3E 1K9
1E_JFdI6HfEhh3T_qvO_jw,Stephanie's On Newbury,1573,3.0,3.0,American,42.3502421,-71.0795453,190 Newbury St,Boston,MA,02116
IXo1IVxa_ACLn6UhK2bjsQ,Akira Sushi,92,3.5,2.0,Japanese,49.2885848,-123.140174,1069 Denman St,Vancouver,BC,V6G 2M7
3_BXb4Dl6flYszhZxmD6_g,Hogan's Alley Cafe,20,3.5,1.0,Mexican,49.2777421,-123.0971616,789 Gore Street,Vancouver,BC,V6A 2Z9
2unTFmIUO6fCNUCIBLsMkQ,El Jefe's Taqueria,184,3.5,1.0,Mexican,42.3725094,-71.1196378,83 Mt Auburn St,Cambridge,MA,02138
9fm4ygjSuqhJcjkAsFM4jQ,Red Robin Gourmet Burgers,38,3.0,2.0,American,49.3212070217,-123.0951205641,"801 Marine Drive, Suite 100",North Vancouver,BC,V7P 3K6
gn4Iv7KQ64tN4pejyBgPlA,Shanghai Elan Restaurant,66,3.5,2.0,Chinese,49.2290085,-123.0050498,1687-4500 Kingsway,Burnaby,BC,V5H 2A9
Mv7Fh93umz9Ts_xkxvaCIA,Mr Greek Donair Town,38,4.0,1.0,Mediterranean,49.2773411608,-123.1259039417,1173 Granville Street,Vancouver,BC,V6B 2G6
aWF4IP5OmqCRGGFNYMRjCg,Personas Patio Restaurant And Lounge,58,2.5,2.0,American,49.25671373,-123.00705105,4331 Dominion Street,Burnaby,BC,V5G 1C7
e9xdyhk585iFu3fFK4hMOw,Rajdhani Express / India Food & Spices,29,3.5,1.0,Indian,42.3641067,-71.1075044,80 River St,Cambridge,MA,02139
T7IRR-piBV5SzOyI-GZGsQ,Baoguette Vietnamese Bistro,139,4.0,1.0,Vietnamese,49.2873368,-123.1414882,104 1184 Denman St,Vancouver,BC,V6G 1Z1
w0k2Z_Dt7cE2sMq6dlsRhw,Bollywood Cafe,106,3.5,2.0,Indian,42.4261136,-71.1951792,135 Massachusetts Ave,Lexington,MA,02420
z_LI338LvhQM_5RbgBrWqg,Myung-Ga Mandu,8,4.5,,Korean,49.2483986,-122.8915381,455-329 North Road,Coquitlam,BC,V3K 3V9
B9D2WGBbC4BjJce2R4BNhg,Cathay Center,94,3.0,2.0,Chinese,42.2423335,-70.9567395,211 Bridge St,Weymouth,MA,02191
xrGsMUNMAyDADgOKHuX9zQ,JL Sushi & Kitchen,28,4.5,,Japanese,49.312307,-123.0778272,140 Lonsdale Avenue,North Vancouver,BC,V7M 2E8
CCV_rtjUHKhJA0JLruwImw,Double Double Chinese Restaurant,133,3.5,2.0,Chinese,49.180390737,-123.1348324368,128 - 4600 No 3 Road,Richmond,BC,V6X 2C2
trHvcsE3xRS8YcbrDrnSmg,Les Zygomates,457,3.5,3.0,French,42.3511627811,-71.0574668734,129 South St,Boston,MA,02111
D37JiBDWxz130VOHIjQhxA,Bogie's Place,100,4.0,3.0,American,42.3551192,-71.0623355,25 Temple Pl,Boston,MA,02111
T5RjCEMJ-BVRsjs3-K1OaQ,Nu Greek,9,2.5,4.0,Greek,49.263776,-123.1391241,1513 W Broadway,Vancouver,BC,V6J 5K9
ksa90II2Vdo9DjDXhRy4Fg,29th Ave Cafe,19,3.5,2.0,Japanese,49.245235,-123.023788,4441 Boundary Road,Burnaby,BC,V5R 2N3
PaMm_Yb7UuUt7EIRXjSh_A,The Delly,21,3.5,1.0,Indian,49.2674755,-123.2502913,6138 Student Union Blvd,Vancouver,BC,V6T 2A5
u3l4BeAWVT2w_wFnGC1Y9w,JJ McKay's,26,2.5,2.0,American,42.3177253,-71.363299,171 Commonwealth Ave,Wayland,MA,01778
5eYs6Kz72F6ICd_kZ6mhxA,Thornton's Fenway Grille,307,3.5,2.0,American,42.3429965,-71.0993529,100 Peterborough St,Boston,MA,02215
kZ6Z2vdGaOUQyER1eDzyGw,Lucky 68,5,2.0,,Chinese,42.2740768,-71.0243466,68 Billings Rd,Quincy,MA,02171
ORcyG-_qvmZmCDXVQnaWIg,Sichuan Gourmet,123,4.0,2.0,Chinese,42.4852010166,-71.2193934966,91 Middlesex Turnpike,Burlington,MA,01803
GTYA7fQK71WN9NU6ro0WmA,Felipe's Taqueria,427,4.0,1.0,Mexican,42.3736452,-71.1208221,83 Mt Auburn St,Cambridge,MA,02138
xu09L0GTUE4BTZhFuf1Hgg,DW Brewpub,30,2.5,2.0,American,42.2939102,-71.046341,820 Morrissey Blvd,Boston,MA,02122
0U7OEx_nBIGDayX-Dh618Q,Olive Garden Italian Restaurant,164,2.5,2.0,Italian,42.557774,-70.968645,153 Andover St,Danvers,MA,01923
3h9V7hlnPxwIJxFkOCiEuw,Tenoch Mexican,262,4.5,1.0,Mexican,42.3951003,-71.1194169,382 Highland Ave,Somerville,MA,02144
MJMWBkBW6ZwjRP6BWotY0A,La QChara,392,4.0,2.0,American,42.4686762,-71.068912,506 Franklin St,Melrose,MA,02176
7_q1IsPoR25clSoigtGmeg,Pomodoro,539,4.5,2.0,Mediterranean,42.3645447,-71.0534232,351 Hanover St,Boston,MA,02113
SsSa-7Dyf-wVEe6Hu-yCYQ,ZamZam Foods,9,3.0,1.0,Indian,42.1704491,-71.1966637,1275 Boston Prov Hwy,Norwood,MA,02062
9ycjSy-8bsCITFj35gK2FQ,My BBQ Hut,30,3.5,1.0,Mediterranean,49.2698887,-123.0694615,1678 Commercial Drive,Vancouver,BC,V5L 3Y4
b_PPjyKRb1cf09fvFs4ZMw,AFURI ramen + dumpling,78,3.5,2.0,Japanese,49.177812534,-123.1381790712,140-7971 Alderbridge Way,Richmond,BC,V6X 2A4
isl0ZzDrvzCAkd8T4w9zNA,Deer Island Bakery,20,3.5,1.0,Chinese,49.234383,-123.1541719,2068 West 41st Avenue,Vancouver,BC,V6M 1Y7
UfG8k60vRhIrEwwV82MQRw,Pho Hoa Noodle Soup,20,3.0,1.0,Vietnamese,49.1918486,-122.8235357,14357 104 Avenue,Surrey,BC,V3T 1Y1
0kCsKBkKB0wP9APDfDCpWA,Bella Maria's,13,4.0,2.0,Italian,42.4920666,-71.2794651,80 Great Rd,Bedford,MA,01730
3qC2B1YVyLtjPUl0BAksvw,El Embajador,40,4.0,1.0,Mexican,42.3091641,-71.1052281,3371 Washington St,Jamaica Plain,MA,02130
7EUvSUV6wo6VCoRyvtcDiQ,Dar Hee Restaurant,35,3.5,2.0,Chinese,42.417363,-71.0492893,411 Ferry St,Everett,MA,02149
gRpuczX7qXUpiu-QuKOzsg,Huku-Ya,10,4.0,2.0,Japanese,49.2534421,-122.8979766,9626 Cameron Street,Burnaby,BC,V3J 7Y5
QzMgMLNP7tSFC5IwypS24w,Taverna Greka Restaurant,115,4.0,2.0,Mediterranean,49.2050504,-122.9038903,326 Columbia Street,New Westminster,BC,V3L 1A6
AMeMr_ZjJhYj0C_2bNW5Ew,Tonic,35,3.5,3.0,American,42.2998493424,-71.1132144928,3698 Washington St,Boston,MA,02130
8JZ0c6hYsmzr4d-89hEuwQ,The Pawn Shop YVR,124,4.0,2.0,Mexican,49.2781493,-123.1252321,1117 Granville Street,Vancouver,BC,V6Z 1M1
Px5OwdzKaMiwzvSFc_3Qkg,Billy Tse Restaurant,178,3.5,2.0,Japanese,42.363847,-71.051388,240 Commercial St,Boston,MA,02109
m4gwfeL9t2M4fHRoRLIAeA,River Chinese Cuisine,7,2.5,,Chinese,49.1693011,-123.1368969,6091 Number 3 Road,Richmond,BC,V6Y 2B1
